GrupoID,Estado,FechaReporte,Minas,Compañía minera,Pueblos,Departamento,Pueblos_actualizados,Año,Sem,Semestre
Grupo_829,Activo,2014-11-30,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2014,2,2014-S2
Grupo_1313,Activo,2014-11-30,Antamina,Antamina,['Distrito de Huarmey'],ÁNCASH,['Huarmey'],2014,2,2014-S2
Grupo_481,Activo,2014-11-30,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2014,2,2014-S2
Grupo_1468,Activo,2014-11-30,Antamina,Antamina,"['CP Cajacay', 'CP Santa Rosa']",ÁNCASH,"['CP Cajacay', 'CP Santa Rosa']",2014,2,2014-S2
Grupo_1237,Activo,2014-11-30,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2014,2,2014-S2
Grupo_1604,Activo,2014-11-30,Las Bambas,Las Bambas,"['CP Ccahuapirhua', 'CP Chicñahui', 'CP Record Ccanccaja']",APURÍMAC,"['Ccahuapirhua', 'CP Chicñahui', 'Juliaca']",2014,2,2014-S2
Grupo_1325,Activo,2014-11-30,Yanacocha,Newmont,['Distrito de La Encañada'],CAJAMARCA,['La Encañada'],2014,2,2014-S2
Grupo_1251,Activo,2014-11-30,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2014,2,2014-S2
Grupo_1484,Activo,2014-11-30,Yanacocha,Yanacocha,['Distrito Los Baños del Inca'],CAJAMARCA,['Los Baños del Inca'],2014,2,2014-S2
Grupo_1768,Activo,2014-11-30,Cerro Corona,Gold Fields,['CP Tingo'],CAJAMARCA,['CP Tingo'],2014,2,2014-S2
Grupo_1421,Activo,2014-11-30,Antapaccay,Antapaccay,['Provincia de Espinar'],CUSCO,['Espinar'],2014,2,2014-S2
Grupo_606,Activo,2014-11-30,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2014,2,2014-S2
Grupo_1723,Activo,2014-11-30,Toromocho,Chinalco,['CP PACHACHACA (Yauli)'],JUNÍN,['PACHACHACA Yauli'],2014,2,2014-S2
Grupo_829,Activo,2014-12-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2014,2,2014-S2
Grupo_1313,Activo,2014-12-31,Antamina,Antamina,['Distrito de Huarmey'],ÁNCASH,['Huarmey'],2014,2,2014-S2
Grupo_481,Activo,2014-12-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2014,2,2014-S2
Grupo_1468,Activo,2014-12-31,Antamina,Antamina,"['CP Cajacay', 'CP Santa Rosa']",ÁNCASH,"['CP Cajacay', 'CP Santa Rosa']",2014,2,2014-S2
Grupo_1237,Activo,2014-12-31,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2014,2,2014-S2
Grupo_1604,Activo,2014-12-31,Las Bambas,Las Bambas,"['CP Ccahuapirhua', 'CP Chicñahui', 'CP Record Ccanccaja']",APURÍMAC,"['Ccahuapirhua', 'CP Chicñahui', 'Juliaca']",2014,2,2014-S2
Grupo_1325,Activo,2014-12-31,Yanacocha,Newmont,['Distrito de La Encañada'],CAJAMARCA,['La Encañada'],2014,2,2014-S2
Grupo_1251,Activo,2014-12-31,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2014,2,2014-S2
Grupo_1484,Activo,2014-12-31,Yanacocha,Yanacocha,['Distrito Los Baños del Inca'],CAJAMARCA,['Los Baños del Inca'],2014,2,2014-S2
Grupo_1768,Activo,2014-12-31,Cerro Corona,Gold Fields,['CP Tingo'],CAJAMARCA,['CP Tingo'],2014,2,2014-S2
Grupo_1421,Activo,2014-12-31,Antapaccay,Antapaccay,['Provincia de Espinar'],CUSCO,['Espinar'],2014,2,2014-S2
Grupo_606,Activo,2014-12-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2014,2,2014-S2
Grupo_1723,Activo,2014-12-31,Toromocho,Chinalco,['CP PACHACHACA (Yauli)'],JUNÍN,['PACHACHACA Yauli'],2014,2,2014-S2
Grupo_829,Activo,2015-01-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2015,1,2015-S1
Grupo_1313,Activo,2015-01-31,Antamina,Antamina,['Distrito de Huarmey'],ÁNCASH,['Huarmey'],2015,1,2015-S1
Grupo_481,Activo,2015-01-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2015,1,2015-S1
Grupo_1468,Activo,2015-01-31,Antamina,Antamina,"['CP Cajacay', 'CP Santa Rosa']",ÁNCASH,"['CP Cajacay', 'CP Santa Rosa']",2015,1,2015-S1
Grupo_1237,Activo,2015-01-31,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2015,1,2015-S1
Grupo_1604,Activo,2015-01-31,Las Bambas,Las Bambas,"['CP Ccahuapirhua', 'CP Chicñahui', 'CP Record Ccanccaja']",APURÍMAC,"['Ccahuapirhua', 'CP Chicñahui', 'Juliaca']",2015,1,2015-S1
Grupo_1325,Activo,2015-01-31,Yanacocha,Newmont,['Distrito de La Encañada'],CAJAMARCA,['La Encañada'],2015,1,2015-S1
Grupo_1251,Activo,2015-01-31,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2015,1,2015-S1
Grupo_1484,Activo,2015-01-31,Yanacocha,Yanacocha,['Distrito Los Baños del Inca'],CAJAMARCA,['Los Baños del Inca'],2015,1,2015-S1
Grupo_1768,Activo,2015-01-31,Cerro Corona,Gold Fields,['CP Tingo'],CAJAMARCA,['CP Tingo'],2015,1,2015-S1
Grupo_1421,Activo,2015-01-31,Antapaccay,Antapaccay,['Provincia de Espinar'],CUSCO,['Espinar'],2015,1,2015-S1
Grupo_606,Activo,2015-01-31,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2015,1,2015-S1
Grupo_1723,Activo,2015-01-31,Toromocho,Chinalco,['CP PACHACHACA (Yauli)'],JUNÍN,['PACHACHACA Yauli'],2015,1,2015-S1
Grupo_829,Activo,2015-02-28,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2015,1,2015-S1
Grupo_1313,Activo,2015-02-28,Antamina,Antamina,['Distrito de Huarmey'],ÁNCASH,['Huarmey'],2015,1,2015-S1
Grupo_481,Activo,2015-02-28,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2015,1,2015-S1
Grupo_1468,Activo,2015-02-28,Antamina,Antamina,"['CP Cajacay', 'CP Santa Rosa']",ÁNCASH,"['CP Cajacay', 'CP Santa Rosa']",2015,1,2015-S1
Grupo_1237,Activo,2015-02-28,Las Bambas,Las Bambas,"['CP Tambulla', 'Distrito Chalhuahuacho']",APURÍMAC,"['CP Tambulla', 'Chalhuahuacho']",2015,1,2015-S1
Grupo_1604,Activo,2015-02-28,Las Bambas,Las Bambas,"['CP Ccahuapirhua', 'CP Chicñahui', 'CP Record Ccanccaja']",APURÍMAC,"['Ccahuapirhua', 'CP Chicñahui', 'Juliaca']",2015,1,2015-S1
Grupo_1325,Activo,2015-02-28,Yanacocha,Newmont,['Distrito de La Encañada'],CAJAMARCA,['La Encañada'],2015,1,2015-S1
Grupo_1251,Activo,2015-02-28,Cerro Corona,Gold Fields,['Distrito de Hualgayoc'],CAJAMARCA,['Hualgayoc'],2015,1,2015-S1
Grupo_1484,Activo,2015-02-28,Yanacocha,Yanacocha,['Distrito Los Baños del Inca'],CAJAMARCA,['Los Baños del Inca'],2015,1,2015-S1
Grupo_1768,Activo,2015-02-28,Cerro Corona,Gold Fields,['CP Tingo'],CAJAMARCA,['CP Tingo'],2015,1,2015-S1
Grupo_1421,Activo,2015-02-28,Antapaccay,Antapaccay,['Provincia de Espinar'],CUSCO,['Espinar'],2015,1,2015-S1
Grupo_606,Activo,2015-02-28,Toromocho,Chinalco,"['CP Morococha', 'CP Nueva Ciudad Morococha']",JUNÍN,"['CP Morococha', 'CP Morococha']",2015,1,2015-S1
Grupo_1723,Activo,2015-02-28,Toromocho,Chinalco,['CP PACHACHACA (Yauli)'],JUNÍN,['PACHACHACA Yauli'],2015,1,2015-S1
Grupo_829,Activo,2015-03-31,Antamina,Antamina,"['CP Carhuayoc', 'CP Cátac']",ÁNCASH,"['CP Carhuayoc', 'CP Catac']",2015,1,2015-S1
Grupo_1313,Activo,2015-03-31,Antamina,Antamina,['Distrito de Huarmey'],ÁNCASH,['Huarmey'],2015,1,2015-S1
Grupo_481,Activo,2015-03-31,Antamina,Antamina,"['CP Ayash Pichiú', 'CP Santa Cruz Pichiú']",ÁNCASH,"['CP Ayash Pichiu', 'Santa Cruz Pichiu']",2015,1,2015-S1
Grupo_1468,Activo,2015-03-31,Antamina,Antamina,"['CP Cajacay', 'CP Santa Rosa']",ÁNCASH,"['CP Cajacay', 'CP Santa Rosa']",2015,1,2015-S1
